['/home/shijiaying/caffe/mjzfile/datatest/val/trilobite/image_0009.jpg', 0]
['/home/shijiaying/caffe/mjzfile/datatest/val/starfish/image_0053.jpg', 7]
['/home/shijiaying/caffe/mjzfile/datatest/val/starfish/image_0059.jpg', 7]
['/home/shijiaying/caffe/mjzfile/datatest/val/starfish/image_0024.jpg', 7]
['/home/shijiaying/caffe/mjzfile/datatest/val/starfish/image_0025.jpg', 7]
['/home/shijiaying/caffe/mjzfile/datatest/val/starfish/image_0062.jpg', 7]
['/home/shijiaying/caffe/mjzfile/datatest/val/starfish/image_0007.jpg', 7]
['/home/shijiaying/caffe/mjzfile/datatest/val/starfish/image_0005.jpg', 7]
['/home/shijiaying/caffe/mjzfile/datatest/val/starfish/image_0046.jpg', 7]
['/home/shijiaying/caffe/mjzfile/datatest/val/starfish/image_0034.jpg', 7]
['/home/shijiaying/caffe/mjzfile/datatest/val/starfish/image_0042.jpg', 7]
['/home/shijiaying/caffe/mjzfile/datatest/val/starfish/image_0027.jpg', 7]
['/home/shijiaying/caffe/mjzfile/datatest/val/starfish/image_0041.jpg', 7]
['/home/shijiaying/caffe/mjzfile/datatest/val/starfish/image_0071.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/starfish/image_0032.jpg', 7]
['/home/shijiaying/caffe/mjzfile/datatest/val/starfish/image_0015.jpg', 7]
['/home/shijiaying/caffe/mjzfile/datatest/val/starfish/image_0077.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/starfish/image_0076.jpg', 7]
['/home/shijiaying/caffe/mjzfile/datatest/val/starfish/image_0060.jpg', 7]
['/home/shijiaying/caffe/mjzfile/datatest/val/starfish/image_0058.jpg', 7]
['/home/shijiaying/caffe/mjzfile/datatest/val/starfish/image_0052.jpg', 7]
['/home/shijiaying/caffe/mjzfile/datatest/val/starfish/image_0021.jpg', 7]
['/home/shijiaying/caffe/mjzfile/datatest/val/starfish/image_0001.jpg', 88]
['/home/shijiaying/caffe/mjzfile/datatest/val/starfish/image_0086.jpg', 7]
['/home/shijiaying/caffe/mjzfile/datatest/val/starfish/image_0038.jpg', 7]
['/home/shijiaying/caffe/mjzfile/datatest/val/starfish/image_0072.jpg', 7]
['/home/shijiaying/caffe/mjzfile/datatest/val/starfish/image_0040.jpg', 7]
['/home/shijiaying/caffe/mjzfile/datatest/val/starfish/image_0084.jpg', 7]
['/home/shijiaying/caffe/mjzfile/datatest/val/starfish/image_0066.jpg', 7]
['/home/shijiaying/caffe/mjzfile/datatest/val/starfish/image_0006.jpg', 7]
['/home/shijiaying/caffe/mjzfile/datatest/val/stop_sign/image_0009.jpg', 8]
['/home/shijiaying/caffe/mjzfile/datatest/val/stop_sign/image_0002.jpg', 8]
['/home/shijiaying/caffe/mjzfile/datatest/val/stop_sign/image_0018.jpg', 8]
['/home/shijiaying/caffe/mjzfile/datatest/val/stop_sign/image_0045.jpg', 8]
['/home/shijiaying/caffe/mjzfile/datatest/val/stop_sign/image_0026.jpg', 8]
['/home/shijiaying/caffe/mjzfile/datatest/val/stop_sign/image_0039.jpg', 8]
['/home/shijiaying/caffe/mjzfile/datatest/val/stop_sign/image_0036.jpg', 8]
['/home/shijiaying/caffe/mjzfile/datatest/val/stop_sign/image_0061.jpg', 8]
['/home/shijiaying/caffe/mjzfile/datatest/val/stop_sign/image_0012.jpg', 8]
['/home/shijiaying/caffe/mjzfile/datatest/val/stop_sign/image_0010.jpg', 8]
['/home/shijiaying/caffe/mjzfile/datatest/val/stop_sign/image_0029.jpg', 8]
['/home/shijiaying/caffe/mjzfile/datatest/val/stop_sign/image_0063.jpg', 8]
['/home/shijiaying/caffe/mjzfile/datatest/val/stop_sign/image_0019.jpg', 8]
['/home/shijiaying/caffe/mjzfile/datatest/val/stop_sign/image_0054.jpg', 8]
['/home/shijiaying/caffe/mjzfile/datatest/val/stop_sign/image_0035.jpg', 8]
['/home/shijiaying/caffe/mjzfile/datatest/val/stop_sign/image_0037.jpg', 8]
['/home/shijiaying/caffe/mjzfile/datatest/val/stop_sign/image_0020.jpg', 8]
['/home/shijiaying/caffe/mjzfile/datatest/val/stop_sign/image_0024.jpg', 8]
['/home/shijiaying/caffe/mjzfile/datatest/val/stop_sign/image_0062.jpg', 8]
['/home/shijiaying/caffe/mjzfile/datatest/val/stop_sign/image_0017.jpg', 8]
['/home/shijiaying/caffe/mjzfile/datatest/val/stop_sign/image_0046.jpg', 8]
['/home/shijiaying/caffe/mjzfile/datatest/val/stop_sign/image_0014.jpg', 8]
['/home/shijiaying/caffe/mjzfile/datatest/val/stop_sign/image_0034.jpg', 8]
['/home/shijiaying/caffe/mjzfile/datatest/val/stop_sign/image_0016.jpg', 8]
['/home/shijiaying/caffe/mjzfile/datatest/val/stop_sign/image_0033.jpg', 8]
['/home/shijiaying/caffe/mjzfile/datatest/val/stop_sign/image_0027.jpg', 8]
['/home/shijiaying/caffe/mjzfile/datatest/val/stop_sign/image_0032.jpg', 8]
['/home/shijiaying/caffe/mjzfile/datatest/val/stop_sign/image_0028.jpg', 8]
['/home/shijiaying/caffe/mjzfile/datatest/val/stop_sign/image_0060.jpg', 8]
['/home/shijiaying/caffe/mjzfile/datatest/val/stop_sign/image_0058.jpg', 8]
['/home/shijiaying/caffe/mjzfile/datatest/val/stop_sign/image_0052.jpg', 8]
['/home/shijiaying/caffe/mjzfile/datatest/val/stop_sign/image_0044.jpg', 8]
['/home/shijiaying/caffe/mjzfile/datatest/val/stop_sign/image_0038.jpg', 8]
['/home/shijiaying/caffe/mjzfile/datatest/val/barrel/image_0023.jpg', 9]
['/home/shijiaying/caffe/mjzfile/datatest/val/barrel/image_0045.jpg', 9]
['/home/shijiaying/caffe/mjzfile/datatest/val/barrel/image_0022.jpg', 42]
['/home/shijiaying/caffe/mjzfile/datatest/val/barrel/image_0026.jpg', 9]
['/home/shijiaying/caffe/mjzfile/datatest/val/barrel/image_0043.jpg', 9]
['/home/shijiaying/caffe/mjzfile/datatest/val/barrel/image_0011.jpg', 48]
['/home/shijiaying/caffe/mjzfile/datatest/val/barrel/image_0035.jpg', 9]
['/home/shijiaying/caffe/mjzfile/datatest/val/barrel/image_0037.jpg', 9]
['/home/shijiaying/caffe/mjzfile/datatest/val/barrel/image_0007.jpg', 9]
['/home/shijiaying/caffe/mjzfile/datatest/val/barrel/image_0017.jpg', 9]
['/home/shijiaying/caffe/mjzfile/datatest/val/barrel/image_0008.jpg', 9]
['/home/shijiaying/caffe/mjzfile/datatest/val/barrel/image_0034.jpg', 9]
['/home/shijiaying/caffe/mjzfile/datatest/val/barrel/image_0016.jpg', 9]
['/home/shijiaying/caffe/mjzfile/datatest/val/barrel/image_0015.jpg', 48]
['/home/shijiaying/caffe/mjzfile/datatest/val/barrel/image_0001.jpg', 9]
['/home/shijiaying/caffe/mjzfile/datatest/val/barrel/image_0038.jpg', 9]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0253.jpg', 15]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0738.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0357.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0402.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0732.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0367.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0197.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0782.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0534.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0636.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0217.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0398.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0506.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0511.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0286.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0209.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0695.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0770.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0424.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0206.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0382.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0441.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0097.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0456.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0074.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0133.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0254.jpg', 15]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0009.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0330.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0085.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0594.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0605.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0731.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0540.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0510.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0348.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0248.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0334.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0619.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0189.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0720.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0229.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0481.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0363.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0600.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0698.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0442.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0301.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0582.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0002.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0504.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0649.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0379.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0018.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0598.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0268.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0658.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0425.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0634.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0023.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0621.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0645.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0581.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0045.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0240.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0148.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0207.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0298.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0313.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0276.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0685.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0447.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0169.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0203.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0684.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0256.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0715.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0415.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0729.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0431.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0494.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0199.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0411.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0791.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0111.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0094.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0022.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0078.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0643.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0469.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0476.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0707.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0150.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0388.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0659.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0578.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0026.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0465.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0466.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0449.jpg', 26]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0373.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0651.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0703.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0453.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0779.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0043.jpg', 39]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0735.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0144.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0180.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0560.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0031.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0559.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0188.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0541.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0139.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0507.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0039.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0069.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0195.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0391.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0366.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0697.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0728.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0663.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0515.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0537.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0175.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0202.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0429.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0620.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0333.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0755.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0474.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0632.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0341.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0704.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0141.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0591.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0294.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0445.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0446.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0680.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0666.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0259.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0036.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0131.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0096.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0304.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0751.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0249.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0396.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0321.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0073.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0522.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0238.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0258.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0767.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0292.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0061.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0616.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0372.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0623.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0654.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0606.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0417.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0118.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0114.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0201.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0068.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0302.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0083.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0761.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0012.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0525.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0232.jpg', 70]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0612.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0677.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0637.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0263.jpg', 87]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0514.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0050.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0404.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0354.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0314.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0516.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0056.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0011.jpg', 39]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0279.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0235.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0682.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0224.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0287.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0691.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0251.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0315.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0115.jpg', 10]
['/home/shijiaying/caffe/mjzfile/datatest/val/airplanes/image_0524.jpg', 10]
